,Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
1416,,LOXAHATCHEE,PALM BEACH,,,FIRE STATION,-80.30638027,26.75439590,,,,
1417,,LOXAHATCHEE,PALM BEACH,,,FIRE STATION,-80.26934870,26.70572440,,,,
1418,,LOXAHATCHEE,PALM BEACH,,,FIRE STATION,-80.25602260,26.76699833,,,,
1419,,PAHOKEE,PALM BEACH,,,FIRE STATION,-80.66624698,26.82415071,,,,
1420,,SOUTH BAY,PALM BEACH,,,FIRE STATION,-80.71335785,26.66133578,,,,
1421,,BELLE GLADE,PALM BEACH,,,FIRE STATION,-80.67007819,26.68134087,,,,
1422,,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.22489709,28.23028652,,,,
1423,,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.15927314,28.18193665,,,,
1424,,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.18458655,28.25803877,,,,
1425,,ZEPHYRHILLS,PASCO,,,FIRE STATION,-82.18103351,28.23472284,,,,
1426,,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.63630256,28.27074969,,,,
1427,,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.73123336,28.24202271,,,,
1428,,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.71316329,28.23643060,,,,
1429,,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.68475503,28.25946987,,,,
1430,,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.71579258,28.25074293,,,,
1431,,NEW PORT RICHEY,PASCO,,,FIRE STATION,-82.69511548,28.20246701,,,,
1432,,SPRING HILL,PASCO,,,FIRE STATION,-82.55254025,28.39865262,,,,
1433,,SPRING HILL,PASCO,,,FIRE STATION,-82.55308831,28.39875714,,,,
1434,,DADE CITY,PASCO,,,FIRE STATION,-82.33298679,28.40974490,,,,
1435,,DADE CITY,PASCO,,,FIRE STATION,-82.24459648,28.41424912,,,,
1436,,DADE CITY,PASCO,,,FIRE STATION,-82.18179287,28.46361666,,,,
1437,,DADE CITY,PASCO,,,FIRE STATION,-82.18715213,28.36643800,,,,
1438,,DADE CITY,PASCO,,,FIRE STATION,-82.18265847,28.30325852,,,,
1439,,HUDSON,PASCO,,,FIRE STATION,-82.64267769,28.33306276,,,,
1440,,HUDSON,PASCO,,,FIRE STATION,-82.68321760,28.37083902,,,,
1441,,HUDSON,PASCO,,,FIRE STATION,-82.62340569,28.43316896,,,,
1442,,ODESSA,PASCO,,,FIRE STATION,-82.57733206,28.18889337,,,,
1443,,ODESSA,PASCO,,,FIRE STATION,-82.62399458,28.18689483,,,,
1444,,SAN ANTONIO,PASCO,,,FIRE STATION,-82.27470904,28.33555441,,,,
1445,,LAND O LAKES,PASCO,,,FIRE STATION,-82.49617766,28.30246149,,,,
1446,,LAND O LAKES,PASCO,,,FIRE STATION,-82.45961111,28.21788840,,,,
1447,,LAND O LAKES,PASCO,,,FIRE STATION,-82.45679032,28.22676883,,,,
1448,,LAND O LAKES,PASCO,,,FIRE STATION,-82.51797084,28.19549739,,,,
1449,,PORT RICHEY,PASCO,,,FIRE STATION,-82.70949884,28.28120190,,,,
1450,,PORT RICHEY,PASCO,,,FIRE STATION,-82.72153393,28.27105421,,,,
1451,,PORT RICHEY,PASCO,,,FIRE STATION,-82.70387233,28.29262990,,,,
1452,,PORT RICHEY,PASCO,,,FIRE STATION,-82.70242731,28.29516698,,,,
1453,,WESLEY CHAPEL,PASCO,,,FIRE STATION,-82.34982547,28.17672891,,,,
1454,,WESLEY CHAPEL,PASCO,,,FIRE STATION,-82.24835472,28.20826267,,,,
1455,,WESLEY CHAPEL,PASCO,,,FIRE STATION,-82.36379878,28.24330968,,,,
1456,,LUTZ,PASCO,,,FIRE STATION,-82.46401867,28.19069764,,,,
1457,,HOLIDAY,PASCO,,,FIRE STATION,-82.73817181,28.18771235,,,,
1458,,INDIAN ROCKS BEACH,PINELLAS,,,FIRE STATION,-82.84991679,27.88107724,,,,
1459,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.73080268,27.81335041,,,,
1460,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.75063894,27.74121287,,,,
1461,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.71260122,27.81387307,,,,
1462,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.65483078,27.87490427,,,,
1463,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.73297167,27.75998595,,,,
1464,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.67465376,27.72153173,,,,
1465,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.67570474,27.76685894,,,,
1466,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.67175238,27.79887904,,,,
1467,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.73607406,27.69630660,,,,
1468,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.60521200,27.82157810,,,,
1469,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.76833195,27.77082728,,,,
1470,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.64638920,27.83535084,,,,
1471,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.68792330,27.82319964,,,,
1472,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.69932001,27.78115441,,,,
1473,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.72655642,27.67396293,,,,
1474,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.72781963,27.77683351,,,,
1475,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.63827179,27.79512959,,,,
1476,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.80165406,27.80450381,,,,
1477,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.70580712,27.74705489,,,,
1478,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.64523025,27.76666801,,,,
1479,,SAINT PETERSBURG,PINELLAS,,,FIRE STATION,-82.64551947,27.72665882,,,,
1480,,CLEARWATER BEACH,PINELLAS,,,FIRE STATION,-82.82637286,27.95644564,,,,
1481,,CLEARWATER BEACH,PINELLAS,,,FIRE STATION,-82.82689076,27.98459829,,,,
1482,,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.70246973,28.07749703,,,,
1483,,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.70154009,28.10034251,,,,
1484,,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.77440235,28.09691716,,,,
1485,,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.73515832,28.06573054,,,,
1486,,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.74357472,28.10765567,,,,
1487,,PALM HARBOR,PINELLAS,,,FIRE STATION,-82.76518226,28.07477896,,,,
1488,,SEMINOLE,PINELLAS,,,FIRE STATION,-82.79582828,27.84021053,,,,
1489,,SEMINOLE,PINELLAS,,,FIRE STATION,-82.76196892,27.85392592,,,,
1490,,SEMINOLE,PINELLAS,,,FIRE STATION,-82.82541569,27.85863936,,,,
1491,,SEMINOLE,PINELLAS,,,FIRE STATION,-82.81960416,27.85354534,,,,
1492,,SEMINOLE,PINELLAS,,,FIRE STATION,-82.79480417,27.83707828,,,,
1493,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.67953451,27.89774032,,,,
1494,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.69775432,27.91109586,,,,
1495,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.72283079,27.95855509,,,,
1496,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.71400407,27.92416084,,,,
1497,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.74674019,27.98297718,,,,
1498,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.74674019,27.98297718,,,,
1499,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.78995422,27.96106439,,,,
1500,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.72446274,28.01873426,,,,
1501,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.74634433,28.02407901,,,,
1502,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.69292275,27.87537145,,,,
1503,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.78480413,27.98306818,,,,
1504,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.77619852,27.95007416,,,,
1505,,CLEARWATER,PINELLAS,,,FIRE STATION,-82.79806358,27.96335693,,,,
1506,,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.77253147,28.14469172,,,,
1507,,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.76456073,28.16859727,,,,
1508,,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.68662002,28.14473791,,,,
1509,,TARPON SPRINGS,PINELLAS,,,FIRE STATION,-82.74490733,28.14276276,,,,
1510,,OLDSMAR,PINELLAS,,,FIRE STATION,-82.67058809,28.04408269,,,,
1511,,LARGO,PINELLAS,,,FIRE STATION,-82.74330132,27.89373066,,,,
1512,,LARGO,PINELLAS,,,FIRE STATION,-82.78786043,27.87252102,,,,
1513,,LARGO,PINELLAS,,,FIRE STATION,-82.79174976,27.91499150,,,,
1514,,LARGO,PINELLAS,,,FIRE STATION,-82.74641327,27.91777160,,,,
1515,,LARGO,PINELLAS,,,FIRE STATION,-82.81383595,27.92311174,,,,
1516,,LARGO,PINELLAS,,,FIRE STATION,-82.80946784,27.89436657,,,,
1517,,PINELLAS PARK,PINELLAS,,,FIRE STATION,-82.70252203,27.84615445,,,,
1518,,PINELLAS PARK,PINELLAS,,,FIRE STATION,-82.72812465,27.85775216,,,,
1519,,DUNEDIN,PINELLAS,,,FIRE STATION,-82.77073989,28.01250628,,,,
1520,,DUNEDIN,PINELLAS,,,FIRE STATION,-82.77718402,28.03757025,,,,
1521,,LEALMAN,PINELLAS,,,FIRE STATION,-82.69255822,27.82150935,,,,
1522,,SAFETY HARBOR,PINELLAS,,,FIRE STATION,-82.69439817,27.99054058,,,,
1523,,SAFETY HARBOR,PINELLAS,,,FIRE STATION,-82.70845560,28.03406321,,,,
1524,,HAINES CITY,POLK,,,FIRE STATION,-81.54566202,28.07819035,,,,
1525,,HAINES CITY,POLK,,,FIRE STATION,-81.53004814,28.01250002,,,,
1526,,HAINES CITY,POLK,,,FIRE STATION,-81.61701987,28.12167501,,,,
1527,,HAINES CITY,POLK,,,FIRE STATION,-81.62248265,28.04346686,,,,
1528,,HAINES CITY,POLK,,,FIRE STATION,-81.62284419,28.11004573,,,,
1529,,HAINES CITY,POLK,,,FIRE STATION,-81.52979880,28.03199815,,,,
1530,,LAKELAND,POLK,,,FIRE STATION,-82.03567342,27.95280784,,,,
1531,,LAKELAND,POLK,,,FIRE STATION,-81.97450170,28.16237335,,,,
1532,,LAKELAND,POLK,,,FIRE STATION,-81.91100675,28.04450449,,,,
1533,,LAKELAND,POLK,,,FIRE STATION,-82.00844073,28.09126621,,,,
1534,,LAKELAND,POLK,,,FIRE STATION,-81.88232105,27.96835727,,,,
1535,,LAKELAND,POLK,,,FIRE STATION,-81.99704442,27.95353532,,,,
1536,,LAKELAND,POLK,,,FIRE STATION,-81.95797575,28.06951016,,,,
1537,,LAKELAND,POLK,,,FIRE STATION,-81.94931862,28.04505337,,,,
1538,,LAKELAND,POLK,,,FIRE STATION,-81.95649857,28.01841805,,,,
1539,,LAKELAND,POLK,,,FIRE STATION,-81.97963354,28.04459022,,,,
1540,,LAKELAND,POLK,,,FIRE STATION,-81.92467810,28.00726778,,,,
1541,,LAKELAND,POLK,,,FIRE STATION,-81.93706893,28.10771577,,,,
1542,,WINTER HAVEN,POLK,,,FIRE STATION,-81.69600262,28.00408763,,,,
1543,,WINTER HAVEN,POLK,,,FIRE STATION,-81.72660401,28.04510971,,,,
1544,,WINTER HAVEN,POLK,,,FIRE STATION,-81.73080239,28.02730389,,,,
1545,,WINTER HAVEN,POLK,,,FIRE STATION,-81.69353093,28.02748920,,,,
1546,,WINTER HAVEN,POLK,,,FIRE STATION,-81.76347820,28.01528188,,,,
1547,,WINTER HAVEN,POLK,,,FIRE STATION,-81.72700951,27.96194335,,,,
1548,,MULBERRY,POLK,,,FIRE STATION,-82.02357277,27.91983192,,,,
1549,,MULBERRY,POLK,,,FIRE STATION,-81.98111995,27.89623294,,,,
1550,,MULBERRY,POLK,,,FIRE STATION,-81.97375150,27.79620599,,,,
1551,,BARTOW,POLK,,,FIRE STATION,-81.71536661,27.87126554,,,,
1552,,BARTOW,POLK,,,FIRE STATION,-81.78337945,27.95212650,,,,
1553,,BARTOW,POLK,,,FIRE STATION,-81.84301063,27.89823462,,,,
1554,,POLK CITY,POLK,,,FIRE STATION,-81.82484816,28.18129085,,,,
1555,,FROSTPROOF,POLK,,,FIRE STATION,-81.52816237,27.74633175,,,,
1556,,FROSTPROOF,POLK,,,FIRE STATION,-81.56030892,27.70913797,,,,
1557,,KISSIMMEE,POLK,,,FIRE STATION,-81.47521668,28.11357152,,,,
1558,,KISSIMMEE,POLK,,,FIRE STATION,-81.48422545,28.14192750,,,,
1559,,LAKE ALFRED,POLK,,,FIRE STATION,-81.72853426,28.09298514,,,,
1560,,EAGLE LAKE,POLK,,,FIRE STATION,-81.75914539,27.97875977,,,,
1561,,DAVENPORT,POLK,,,FIRE STATION,-81.60294165,28.15752603,,,,
1562,,DAVENPORT,POLK,,,FIRE STATION,-81.65473392,28.25457071,,,,
1563,,DAVENPORT,POLK,,,FIRE STATION,-81.56503438,28.24123359,,,,
1564,,LAKE WALES,POLK,,,FIRE STATION,-81.21140690,27.81560443,,,,
1565,,LAKE WALES,POLK,,,FIRE STATION,-81.54270456,27.97211940,,,,
1566,,LAKE WALES,POLK,,,FIRE STATION,-81.41052065,27.86028111,,,,
1567,,LAKE WALES,POLK,,,FIRE STATION,-81.42443614,27.94429822,,,,
1568,,LAKE WALES,POLK,,,FIRE STATION,-81.58969612,27.83475366,,,,
1569,,LAKE WALES,POLK,,,FIRE STATION,-81.33180044,27.81682051,,,,
1570,,LAKE WALES,POLK,,,FIRE STATION,-81.54109759,27.89402721,,,,
1571,,LAKE WALES,POLK,,,FIRE STATION,-81.61400923,27.97883568,,,,
1572,,LAKE WALES,POLK,,,FIRE STATION,-81.38177280,27.97614756,,,,
1573,,LAKE WALES,POLK,,,FIRE STATION,-81.59510203,27.90072651,,,,
1574,,DUNDEE,POLK,,,FIRE STATION,-81.62014545,28.02306921,,,,
1575,,AUBURNDALE,POLK,,,FIRE STATION,-81.78892966,28.06387375,,,,
1576,,AUBURNDALE,POLK,,,FIRE STATION,-81.79319477,28.06717018,,,,
1577,,FORT MEADE,POLK,,,FIRE STATION,-81.80187603,27.75246179,,,,
1578,,BABSON PARK,POLK,,,FIRE STATION,-81.52584116,27.83270721,,,,
1579,,INTERLACHEN,PUTNAM,,,FIRE STATION,-81.89193082,29.62464557,,,,
1580,,INTERLACHEN,PUTNAM,,,FIRE STATION,-81.79655358,29.62589822,,,,
1581,,INTERLACHEN,PUTNAM,,,FIRE STATION,-81.86091480,29.67171846,,,,
1582,,PALATKA,PUTNAM,,,FIRE STATION,-81.64024421,29.64824985,,,,
1583,,PALATKA,PUTNAM,,,FIRE STATION,-81.66045721,29.66884751,,,,
1584,,PALATKA,PUTNAM,,,FIRE STATION,-81.70917314,29.63485042,,,,
1585,,PALATKA,PUTNAM,,,FIRE STATION,-81.67936036,29.65417504,,,,
1586,,PALATKA,PUTNAM,,,FIRE STATION,-81.63528591,29.77127137,,,,
1587,,PALATKA,PUTNAM,,,FIRE STATION,-81.66342320,29.62294063,,,,
1588,,PALATKA,PUTNAM,,,FIRE STATION,-81.72437853,29.71946803,,,,
1589,,SATSUMA,PUTNAM,,,FIRE STATION,-81.61514517,29.58205920,,,,
1590,,SATSUMA,PUTNAM,,,FIRE STATION,-81.65955855,29.54968485,,,,
1591,,FLORAHOME,PUTNAM,,,FIRE STATION,-81.88803391,29.73122882,,,,
1592,,FLORAHOME,PUTNAM,,,FIRE STATION,-81.86088359,29.79213578,,,,
1593,,POMONA PARK,PUTNAM,,,FIRE STATION,-81.59202502,29.49556806,,,,
1594,,CRESCENT CITY,PUTNAM,,,FIRE STATION,-81.67020473,29.47951698,,,,
1595,,CRESCENT CITY,PUTNAM,,,FIRE STATION,-81.51099353,29.43289350,,,,
1596,,EAST PALATKA,PUTNAM,,,FIRE STATION,-81.60031787,29.65506179,,,,
1597,,HAWTHORNE,PUTNAM,,,FIRE STATION,-82.01195916,29.59987719,,,,
1598,,GEORGETOWN,PUTNAM,,,FIRE STATION,-81.64120498,29.39204713,,,,
1599,,MELROSE,PUTNAM,,,FIRE STATION,-82.04957838,29.71009065,,,,
1600,,MELROSE,PUTNAM,,,FIRE STATION,-82.04957838,29.71009065,,,,
1601,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.26012695,29.78685666,,,,
1602,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.32160213,29.89287863,,,,
1603,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.55202002,29.82282208,,,,
1604,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.58456298,29.99241037,,,,
1605,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.30361959,29.81749000,,,,
1606,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.32084902,29.85085896,,,,
1607,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.44227118,29.91809508,,,,
1608,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.33771964,29.94238164,,,,
1609,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.48992911,29.95948580,,,,
1610,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.56266734,29.94161143,,,,
1611,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.35361614,29.88716130,,,,
1612,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.41609117,30.04371742,,,,
1613,,SAINT AUGUSTINE,ST. JOHNS,,,FIRE STATION,-81.28722020,29.88165978,,,,
1614,, ,ST. JOHNS,,,FIRE STATION,-81.32151222,29.81417564,,,,
1615,, ,ST. JOHNS,,,FIRE STATION,-81.55861951,30.10633589,,,,
1616,,JACKSONVILLE,ST. JOHNS,,,FIRE STATION,-81.63884135,30.08137304,,,,
1617,,JACKSONVILLE,ST. JOHNS,,,FIRE STATION,-81.53413097,30.05967758,,,,
1618,,ST AUGUSTINE BEACH,ST. JOHNS,,,FIRE STATION,-81.26665942,29.85646926,,,,
1619,,PONTE VEDRA BEACH,ST. JOHNS,,,FIRE STATION,-81.31567667,29.99009606,,,,
1620,,PONTE VEDRA BEACH,ST. JOHNS,,,FIRE STATION,-81.39896059,30.17737910,,,,
1621,,PONTE VEDRA BEACH,ST. JOHNS,,,FIRE STATION,-81.38640953,30.22539884,,,,
1622,,PONTE VEDRA,ST. JOHNS,,,FIRE STATION,-81.41230852,30.10236982,,,,
1623,,SAINT AUGUSTINE BEACH,ST. JOHNS,,,FIRE STATION,-81.26695402,29.85643566,,,,
1624,,HASTINGS,ST. JOHNS,,,FIRE STATION,-81.49275268,29.71957431,,,,
1625,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.35840000,27.49490000,,,,
1626,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.36266465,27.48495675,,,,
1627,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.30233611,27.49773136,,,,
1628,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.30335843,27.46237406,,,,
1629,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.32975867,27.45211980,,,,
1630,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.40219540,27.52311029,,,,
1631,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.34871912,27.42990308,,,,
1632,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.47284880,27.40258265,,,,
1633,,FORT PIERCE,ST. LUCIE,,,FIRE STATION,-80.32025668,27.37478954,,,,
1634,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.39931485,27.31643428,,,,
1635,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.29745323,27.29953036,,,,
1636,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.43100561,27.27785448,,,,
1637,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.37058138,27.26328637,,,,
1638,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.35058250,27.31738984,,,,
1639,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.33012097,27.21058315,,,,
1640,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.30321923,27.27091885,,,,
1641,,PORT SAINT LUCIE,ST. LUCIE,,,FIRE STATION,-80.37479460,27.22930334,,,,
1642,,PORT ST LUCIE,ST. LUCIE,,,FIRE STATION,-80.35213437,27.31471238,,,,
1643,,PORT ST LUCIE,ST. LUCIE,,,FIRE STATION,-80.37950272,27.37189224,,,,
1644,,JENSEN BEACH,ST. LUCIE,,,FIRE STATION,-80.23154913,27.32766690,,,,
1645,, ,ST. LUCIE,,,FIRE STATION,-80.44072652,27.28520888,,,,
1646,,MILTON,SANTA ROSA,,,FIRE STATION,-87.18280294,30.63767097,,,,
1647,,MILTON,SANTA ROSA,,,FIRE STATION,-87.04346669,30.62792787,,,,
1648,,MILTON,SANTA ROSA,,,FIRE STATION,-87.09827857,30.60254750,,,,
1649,,MILTON,SANTA ROSA,,,FIRE STATION,-87.18041556,30.70391390,,,,
1650,,MILTON,SANTA ROSA,,,FIRE STATION,-87.04884918,30.65657719,,,,
1651,,MILTON,SANTA ROSA,,,FIRE STATION,-87.05318410,30.68701006,,,,
1652,,MILTON,SANTA ROSA,,,FIRE STATION,-86.87346239,30.85627124,,,,
1653,,MILTON,SANTA ROSA,,,FIRE STATION,-87.15643444,30.60998632,,,,
1654,,MILTON,SANTA ROSA,,,FIRE STATION,-87.09835577,30.57361661,,,,
1655,,MILTON,SANTA ROSA,,,FIRE STATION,-86.87694074,30.64953012,,,,
1656,,MILTON,SANTA ROSA,,,FIRE STATION,-86.94753342,30.60277562,,,,
1657,,MILTON,SANTA ROSA,,,FIRE STATION,-87.09145416,30.46880143,,,,
1658,,MILTON,SANTA ROSA,,,FIRE STATION,-86.88291374,30.92671001,,,,
1659,,MILTON,SANTA ROSA,,,FIRE STATION,-87.03018069,30.57875863,,,,
1660,,MILTON,SANTA ROSA,,,FIRE STATION,-87.09214014,30.78289626,,,,
1661,,MILTON,SANTA ROSA,,,FIRE STATION,-87.02177191,30.61908890,,,,
1662,,MILTON,SANTA ROSA,,,FIRE STATION,-87.20492960,30.77281283,,,,
1663,,MILTON,SANTA ROSA,,,FIRE STATION,-86.94049002,30.79851871,,,,
1664,,MILTON,SANTA ROSA,,,FIRE STATION,-86.99506624,30.67609069,,,,
1665,,MILTON,SANTA ROSA,,,FIRE STATION,-87.09668052,30.64641493,,,,
1666,,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.86170809,30.40351863,,,,
1667,,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.87334584,30.43206295,,,,
1668,,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.87986065,30.37932744,,,,
1669,,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.89897590,30.44865917,,,,
1670,,NAVARRE,SANTA ROSA,,,FIRE STATION,-86.93488148,30.41151172,,,,
1671,,BAGDAD,SANTA ROSA,,,FIRE STATION,-87.02979774,30.59700307,,,,
1672,,JAY,SANTA ROSA,,,FIRE STATION,-87.03369697,30.90574346,,,,
1673,,JAY,SANTA ROSA,,,FIRE STATION,-87.15965474,30.95278297,,,,
1674,,JAY,SANTA ROSA,,,FIRE STATION,-87.15855762,30.92616126,,,,
1675,,GULF BREEZE,SANTA ROSA,,,FIRE STATION,-87.00349165,30.40131195,,,,
1676,,GULF BREEZE,SANTA ROSA,,,FIRE STATION,-87.08672234,30.38566071,,,,
1677,,GULF BREEZE,SANTA ROSA,,,FIRE STATION,-87.18239256,30.36032874,,,,
1678,,VENICE,SARASOTA,,,FIRE STATION,-82.45045516,27.09899485,,,,
1679,,VENICE,SARASOTA,,,FIRE STATION,-82.31634879,27.04551987,,,,
1680,,VENICE,SARASOTA,,,FIRE STATION,-82.39848387,27.07970675,,,,
1681,,VENICE,SARASOTA,,,FIRE STATION,-82.40127508,27.04384207,,,,
1682,,VENICE,SARASOTA,,,FIRE STATION,-82.37689938,27.13688087,,,,
1683,,VENICE,SARASOTA,,,FIRE STATION,-82.43579083,27.10072684,,,,
1684,,SARASOTA,SARASOTA,,,FIRE STATION,-82.54660684,27.36656610,,,,
1685,,SARASOTA,SARASOTA,,,FIRE STATION,-82.52809794,27.31894650,,,,
1686,,SARASOTA,SARASOTA,,,FIRE STATION,-82.34165283,27.24818804,,,,
1687,,SARASOTA,SARASOTA,,,FIRE STATION,-82.43647606,27.29825698,,,,
1688,,SARASOTA,SARASOTA,,,FIRE STATION,-82.45936038,27.21770176,,,,
1689,,SARASOTA,SARASOTA,,,FIRE STATION,-82.49100137,27.22176126,,,,
1690,,SARASOTA,SARASOTA,,,FIRE STATION,-82.47203070,27.35171287,,,,
1691,,SARASOTA,SARASOTA,,,FIRE STATION,-82.52037238,27.26214880,,,,
1692,,SARASOTA,SARASOTA,,,FIRE STATION,-82.54155105,27.33999183,,,,
1693,,SARASOTA,SARASOTA,,,FIRE STATION,-82.49697578,27.34019106,,,,
1694,,SARASOTA,SARASOTA,,,FIRE STATION,-82.57654932,27.31994499,,,,
1695,,SARASOTA,SARASOTA,,,FIRE STATION,-82.48166244,27.27163699,,,,
1696,,SARASOTA,SARASOTA,,,FIRE STATION,-82.36667266,27.33918888,,,,
1697,,SARASOTA,SARASOTA,,,FIRE STATION,-82.44394911,27.32683017,,,,
1698,,SARASOTA,SARASOTA,,,FIRE STATION,-82.44080161,27.26701653,,,,
1699,,SARASOTA,SARASOTA,,,FIRE STATION,-82.26861774,27.31349778,,,,
1700,,SARASOTA,SARASOTA,,,FIRE STATION,-82.50774200,27.29845464,,,,
1701,,SARASOTA,SARASOTA,,,FIRE STATION,-82.50528185,27.36987008,,,,
1702,,SARASOTA,SARASOTA,,,FIRE STATION,-82.54701641,27.26644243,,,,
1703,,SARASOTA,SARASOTA,,,FIRE STATION,-82.46126215,27.38161015,,,,
1704,,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.35283601,26.95213823,,,,
1705,,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.32142661,26.96942776,,,,
1706,,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.33133865,26.96408033,,,,
1707,,ENGLEWOOD,SARASOTA,,,FIRE STATION,-82.37808528,27.00358234,,,,
1708,,NOKOMIS,SARASOTA,,,FIRE STATION,-82.45451449,27.12194372,,,,
1709,,NOKOMIS,SARASOTA,,,FIRE STATION,-82.46599933,27.15249625,,,,
1710,,NORTH PORT,SARASOTA,,,FIRE STATION,-82.23428857,27.04683982,,,,
1711,,NORTH PORT,SARASOTA,,,FIRE STATION,-82.20804211,27.07387089,,,,
1712,,NORTH PORT,SARASOTA,,,FIRE STATION,-82.11829525,27.06826707,,,,
1713,,NORTH PORT,SARASOTA,,,FIRE STATION,-82.25422496,27.07805278,,,,
1714,,NORTH PORT,SARASOTA,,,FIRE STATION,-82.16213307,27.06651272,,,,
1715,,LONGBOAT KEY,SARASOTA,,,FIRE STATION,-82.61809582,27.36057322,,,,
