NAME,HAZUSID,ADDRESS,CITY,ZIP,COUNTY,LONGLAT,USNG,OWNERSHIP,PARCELID,FACILITY_TYPE,EFCLASS,BACKUP_POWER,KITCHENS,REPLACEMENT_COST,EQ_DESIGN_LEVEL,EQ_BUILD_TYPE,EQ_DF_TYPE,LD_SUS,LIQU_SUS,SOIL_TYPE,WATER_DEPTH,STRUC_DAMAGE,FLOOD_BLDG_TYPE,CONTENT_DAMAGE_FUNCT_ID,FIRST_FLOOR_HEIGHT,FLOOD_RETURN_PERIOD,FLOOD_STR_FOUND_TYPE,x,y
MERRITT ISLAND NATL WILDLIFE REFUGE FD ,,MAX BREWER MEMORIAL PKWY,TITUSVILLE,32796,BREVARD,"-80.72990423,28.64176848",17R NM 26397 68327,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8986811.830863824,3330129.7207981586
BREVARD CO FIRE RESCUE ST 63,FL006100,2602 N STATE ROAD A1A,INDIALANTIC,32903,BREVARD,"-80.57864295,28.12748600",17R NM 41380 11396,C,27 371300  759,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8969973.50247165,3265056.3863528688
MELBOURNE FD ST 77,FL006697,3721 N WICKHAM RD,MELBOURNE,32935,BREVARD,"-80.67157126,28.16702029",17R NM 32242 15747,M,27 370625  105,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8980318.234410753,3270047.592795253
BREVARD CO FIRE RESCUE ST 41,FL006721,300 ALMA BLVD,MERRITT ISLAND,32953,BREVARD,"-80.70720152,28.38392034",17R NM 28686 39767,C,24 362300  251,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8984284.576160002,3297464.155972437
TITUSVILLE FD ST 11/HQ,FL006086,550 S WASHINGTON AVE,TITUSVILLE,32796,BREVARD,"-80.80785946,28.61001523",17R NM 18784 64794,M,22 350303   13    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8995489.766823579,3326102.733058634
BREVARD CO FIRE RESCUE ST 26,FL006088,6655 CAROLE AVE,COCOA,32927,BREVARD,"-80.78090436,28.47649236",17R NM 21446 50007,C,23 3513JZ  369    7,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8992489.138827542,3309182.4855360864
BREVARD CO FIRE RESCUE ST 66,FL006090,1695 AURORA RD,MELBOURNE,32935,BREVARD,"-80.64865297,28.13564493",17R NM 34502 12278,C,27 371700  500,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8977766.9818889,3266086.3003413486
PALM BAY FD ST 1,FL006095,1201 PORT MALABAR BLVD NE,PALM BAY,32905,BREVARD,"-80.61613261,28.01960100",17R NL 37736 99433,M,28 372875         A,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8974146.83187492,3251445.252381759
BREVARD CO FIRE RESCUE ST 47,FL006693,7225 MURRELL RD,MELBOURNE,32940,BREVARD,"-80.71298288,28.23450306",17R NM 28158 23213,C,26 361000  759,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8984928.154393313,3278571.5604581763
MELBOURNE FD ST 73,FL006093,1530 TOWER ACCESS RD,MELBOURNE,32901,BREVARD,"-80.64673135,28.09899955",17R NM 34702 08219,M,27 373200  250,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8977553.068529466,3261461.1114911563
COCOA FD ST 31,FL006686,114 1ST ST,COCOA,32922,BREVARD,"-80.73118487,28.35819424",17R NM 26342 36911,M,24 363301        3101,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8986954.390699033,3294209.408271903
BREVARD CO FIRE RESCUE ST 86,FL006705,301 BAREFOOT BLVD,SEBASTIAN,32976,BREVARD,"-80.50591561,27.88308082",17R NL 48632 84348,C,30 381100  532,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8961877.531651216,3234240.9368839166
BREVARD CO FIRE RESCUE ST 44,FL006684,3780 KING ST,COCOA,32926,BREVARD,"-80.78352995,28.35917987",17R NM 21212 37010,C,24 353600  262,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8992781.418351315,3294334.0903255222
PALM BAY FD ST 5,FL006723,37 SAN FILIPPO DR SE,PALM BAY,32909,BREVARD,"-80.63424827,27.99340539",17R NL 35963 96525,M,29 3704MZ    R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8976163.458182387,3248142.385412607
BREVARD CO FIRE RESCUE ST 21,FL006084,4940 U.S. HIGHWAY 1,MIMS,32754,BREVARD,"-80.86848032,28.73531348",17R NM 12842 78668,C,20G3417AL    5    5,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9002238.050474752,3342000.312232517
TITUSVILLE FD ST 13,FL006680,4715 BARNA AVE,TITUSVILLE,32780,BREVARD,"-80.82209050,28.55595503",17R NM 17401 58803,M,22 352801    3    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8997073.959708478,3319249.5464623636
MELBOURNE FD ST 71/HQ,FL006698,865 W EAU GALLIE BLVD,MELBOURNE,32935,BREVARD,"-80.63267893,28.12862039",17R NM 36073 11504,M,27 372128        72,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8975988.75977829,3265199.577228712
BREVARD CO FIRE RESCUE ST 62,FL006101,299 SEA PARK BLVD,SATELLITE BEACH,32937,BREVARD,"-80.60332493,28.20381377",17R NM 38928 19843,C,26 372300  501,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8972721.087395031,3274694.4289269326
ROCKLEDGE FD ST 37,FL006692,3500 MURRELL RD,ROCKLEDGE,32955,BREVARD,"-80.72153299,28.30240859",17R NM 27302 30733,M,25 362200  259,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8985879.948060835,3287154.3714975445
BREVARD CO FIRE RESCUE ST 29,FL006681,3950 CANAVERAL GROVES BLVD,COCOA,32926,BREVARD,"-80.80535196,28.43129601",17R NM 19061 44996,C,24 350301   19    9,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8995210.633824203,3303459.9762855573
BREVARD CO FIRE RESCUE ST 65,FL006706,7400 S STATE ROAD A1A,MELBOURNE BEACH,32951,BREVARD,"-80.48650525,27.92733751",17R NL 50522 89259,C,29 382500  761,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8959716.779808512,3239815.7962659714
PATRICK AFB FIRE STATION,FL006709,950 S PATRICK DR - 45 CES/CEF,PATRICK AFB,32925,BREVARD,"-80.60415294,28.23502353",17R NM 38836 23301,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8972813.261195067,3278637.323527029
BREVARD CO FIRE RESCUE ST 89,FL006726,2051 DEGROODT RD SW,PALM BAY,32908,BREVARD,"-80.67627790,27.94792723",17R NL 31844 91476,C,29 362400    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8980842.174989011,3242410.189473731
BREVARD CO FIRE RESCUE ST 83,FL007914,5148 MINTON ROAD,PALM BAY,32907,BREVARD,"-80.67219673,28.03054178",17R NM 32221 00628,C,28 3624KR 2472   33,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8980387.860637898,3252824.955627841
BREVARD CO FIRE RESCUE ST 23,FL006676,770 SOUTH ST,TITUSVILLE,32780,BREVARD,"-80.82007011,28.60621618",17R NM 17591 64372,C,22 350476         1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8996849.050823897,3325621.0134997317
PALM BAY FD ST 3,FL006727,790 JUPITER BLVD NW,PALM BAY,32907,BREVARD,"-80.69702005,28.02386602",17R NL 29783 99883,M,28 3626KN 2132    3,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8983151.180555789,3251983.08151619
INDIAN HARBOUR BEACH VFD ST 56,FL007912,1116 PINETREE DR,SATELLITE BEACH,32937,BREVARD,"-80.59468607,28.15216059",17R NM 39795 14124,C,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8971759.41367297,3268171.3384240433
MIMS VFD,FL006673,2475 TAYLOR ST,MIMS,32754,BREVARD,"-80.84568104,28.66614879",17R NM 15078 71008,C,21 351751        18,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8999700.046444857,3333222.4911268773
BREVARD CO FIRE RESCUE ST 22,FL006673,2475 TAYLOR ST,MIMS,32754,BREVARD,"-80.84568104,28.66614879",17R NM 15078 71008,C,21 351751        18,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8999700.046444857,3333222.4911268773
CAPE CANAVERAL AIR FORCE ST 3,FL006718,70535 TITAN III RD,PATRICK AFB,32925,BREVARD,"-80.59324921,28.52923532",17R NM 39795 55898,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8971599.463945508,3315863.6023573712
KENNEDY SPACE CENTER FD ST 2,FL006716,SATURN CSWY BLDG K61198,ORLANDO,32815,BREVARD,"-80.65496903,28.58173912",17R NM 33740 61695,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8978470.082203567,3322517.7446680763
CAPE CANAVERAL AIR FORCE ST 1,FL006714,E SKID STRIP RD & SAMUEL E PHILLIPS,PATRICK AFB,32925,BREVARD,"-80.58225374,28.48525507",17R NM 40888 51029,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8970375.45302248,3310292.254195994
BREVARD CO FIRE RESCUE ST 42,FL006712,840 N BANANA RIVER DR,MERRITT ISLAND,32952,BREVARD,"-80.66791171,28.37122358",17R NM 32539 38370,C,24 373075    E   13,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8979910.855442043,3295857.7224069396
CAPE CANAVERAL AIR FORCE ST 5,FL006719,85010  SAMUEL E PHILLIPS PKWY,CAPE CANAVERAL,32920,BREVARD,"-80.60654835,28.41751337",17R NM 38535 43516,M,24 371100    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973079.917395398,3301715.381226036
BREVARD CO FIRE RESCUE ST 67,FL006699,11 NIEMAN AVE,MELBOURNE,32935,BREVARD,"-80.62773128,28.10747567",17R NM 36566 09164,C,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8975437.990348121,3262530.783023371
BREVARD CO FIRE RESCUE ST 45,FL006690,113 LONGWOOD AVE,ROCKLEDGE,32955,BREVARD,"-80.72329770,28.33431213",17R NM 27121 34267,C,25 360478    3    6,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8986076.394666275,3291188.658933747
CANAVERAL NATL SEASHORE S RANGER DIST,FL006717,STATE ROAD 402,TITUSVILLE,32796,BREVARD,"-80.68355615,28.64457523",17R NM 30926 68649,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8981652.38586528,3330485.735630592
BREVARD CO FIRE RESCUE ST 82,FL007910,109 PINE ST,MELBOURNE,32904,BREVARD,"-80.67046723,28.07966927",17R NM 32376 06071,C,28 370626        75,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8980195.333746064,3259021.979686549
MELBOURNE FD ST 75,FL006094,151 E UNIVERSITY BLVD,MELBOURNE,32901,BREVARD,"-80.61891030,28.06358963",17R NM 37447 04305,M,28 371000  511,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8974456.042648496,3256993.35462402
KENNEDY SPACE CENTER FD ST 6,FL006715,SATURN CSWY,ORLANDO,32815,BREVARD,"-80.60399341,28.60246841",17R NM 38717 64007,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8972795.501775512,3325145.8144451333
ROCKLEDGE FD ST 36,FL006089,1600 FISKE BLVD,ROCKLEDGE,32955,BREVARD,"-80.74223842,28.33263578",17R NM 25265 34078,M,25 360500  757,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8988184.8666142,3290976.650180765
CAPE CANAVERAL FD ST 52,FL006711,8970 COLUMBIA RD,CAPE CANAVERAL,32920,BREVARD,"-80.61379585,28.40312246",17R NM 37830 41920,M,24 371500    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973886.70526202,3299894.035920732
BREVARD CO FIRE RESCUE ST 87,FL006096,2855 VALKARIA RD,MALABAR,32950,BREVARD,"-80.56378740,27.96447116",17R NL 42903 93343,C,29 381700  253,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8968319.78932412,3244495.153996844
COCOA FD ST 32,FL006685,113 S FISKE BLVD,COCOA,32922,BREVARD,"-80.74292113,28.35494125",17R NM 25193 36548,M,24 363204         404,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8988260.865829088,3293797.9110505185
MELBOURNE FD ST 72,FL006091,2937 SARNO RD,MELBOURNE,32935,BREVARD,"-80.67124609,28.12120599",17R NM 32287 10672,M,27 371900  501,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8980282.036442334,3264263.7037820676
SCOTTSMOOR VFD,FL006674,3724 MAGOON AVE,MIMS,32754,BREVARD,"-80.87575167,28.76622897",17R NM 12128 82092,C,20G344108   60    7,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9003047.493493544,3345925.7338893833
TITUSVILLE FD ST 10,FL006085,617 N SINGLETON AVE,TITUSVILLE,32796,BREVARD,"-80.83899306,28.62238645",17R NM 15738 66161,M,21 353200  7514,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8998955.543582495,3327671.5213332707
BREVARD CO FIRE RESCUE ST 24,FL006679,2280 COLUMBIA BLVD,TITUSVILLE,32780,BREVARD,"-80.82962485,28.54225220",17R NM 16667 57284,C,22 353300  254,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8997912.679556645,3317513.0053719007
BREVARD CO FIRE RESCUE ST 61,FL006102,45 S ORLANDO AVE,COCOA BEACH,32931,BREVARD,"-80.60976481,28.31774413",17R NM 38255 32463,M,25 3714DD   32   22,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973437.971165612,3289093.4401600654
COCOA BEACH FIRE RESCUE ST 51,FL006102,45 S ORLANDO AVE,COCOA BEACH,32931,BREVARD,"-80.60976481,28.31774413",17R NM 38255 32463,M,25 3714DD   32   22,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973437.971165612,3289093.4401600654
PALM BAY FD ST 4,FL006724,1200 SAN FILIPPO DR SE,PALM BAY,32909,BREVARD,"-80.62856893,27.95195995",17R NL 36536 91936,M,29 3721GR    D,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8975531.236684745,3242918.387240068
TITUSVILLE FD ST 12,FL006677,2150 S PARK AVE,TITUSVILLE,32780,BREVARD,"-80.83110664,28.58955940",17R NM 16514 62525,M,22 350800  761,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8998077.631615257,3323509.1424175063
SATELLITE BEACH FD ST 55,FL006708,1390 S PATRICK DR,SATELLITE BEACH,32937,BREVARD,"-80.60637995,28.17250733",17R NM 38640 16374,M,26 3734EC        15,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973061.171177097,3270740.478165642
FOUR COMMUNITIES VFD,FL006087,4870 N COCOA BLVD,COCOA,32927,BREVARD,"-80.76234731,28.44843758",17R NM 23269 46902,C,23 3630BK    3    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8990423.377334516,3305630.0579571472
BREVARD CO FIRE RESCUE ST 84,FL007911,1391 CLEARMONT ST NE,PALM BAY,32905,BREVARD,"-80.60507957,28.03128164",17R NM 38818 00730,C,28 3723FN    5    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8972916.4132002,3252918.261444044
BREVARD CO FIRE RESCUE ST 80,FL006694,400 PINEDA CT,MELBOURNE,32940,BREVARD,"-80.67679596,28.22591177",17R NM 31711 22270,C,26 361300   11,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8980899.844956176,3277486.067145762
MELBOURNE BEACH FD ST 58,,507 OCEAN AVE,MELBOURNE BEACH,32951,BREVARD,"-80.56373842,28.06793096",17R NM 42867 04804,M,28 3807FY    1    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8968314.33690535,3257541.032727557
MELBOURNE FD ST 76,FL006696,2470 CROTON RD,MELBOURNE,32935,BREVARD,"-80.65551459,28.14737128",17R NM 33824 13575,M,27 370700    2,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8978530.814231616,3267566.674036436
MELBOURNE FD ST 78,FL006701,850 EBER RD,MELBOURNE,32901,BREVARD,"-80.63666970,28.05010859",17R NM 35707 02806,M,28 371600  257,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8976433.010222426,3255292.8065413637
COCOA BEACH FIRE RESCUE ST 50,FL006104,151 W VOLUSIA LN,COCOA BEACH,32931,BREVARD,"-80.61011902,28.35955319",17R NM 38206 37094,M,24 3734CI   41    8,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973477.402263813,3294381.3162249015
BREVARD CO FIRE RESCUE ST 81,FL006695,4630 LAKE WASHINGTON RD,MELBOURNE,32934,BREVARD,"-80.70290258,28.14667906",17R NM 29171 13486,C,27 361100  530,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8983806.020915225,3267479.280848817
BREVARD CO FIRE RESCUE ST 48,,5550 PORADA DR,VIERA,32940,BREVARD,"-80.73844443,28.26453698",17R NM 25653 26534,C,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8987762.520865206,3282366.974609382
BREVARD CO FIRE RESCUE ST 64,FL006099,2550 S STATE ROAD A1A,MELBOURNE BEACH,32951,BREVARD,"-80.54768705,28.04587920",17R NM 44453 02367,C,28 381700  250,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8966527.507514896,3254759.3396018893
BREVARD CO FIRE RESCUE ST 40,FL006105,6400 N TROPICAL TRL,MERRITT ISLAND,32953,BREVARD,"-80.71033731,28.47220199",17R NM 28355 49546,C,23 362200   11,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8984633.651625348,3308639.1575782504
BREVARD CO FIRE RESCUE ST 43,FL006713,902 AIRPORT RD,MERRITT ISLAND,32952,BREVARD,"-80.68849312,28.34018082",17R NM 30531 34926,C,25 360100    4,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8982201.966971664,3291930.902174973
MELBOURNE FD ST 74,FL006092,1500 HICKORY ST,MELBOURNE,32901,BREVARD,"-80.61398004,28.08482653",17R NM 37924 06659,M,28 3703FG    N    1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973907.20936612,3259672.689588263
CAPE CANAVERAL FD ST 53,FL006710,190 JACKSON AVE,CAPE CANAVERAL,32920,BREVARD,"-80.60442080,28.38749849",17R NM 38754 40192,M,24 3723CG   25   15,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8972843.079556122,3297916.910476191
BREVARD CO FIRE RESCUE ST 88,FL006703,175 MEDPLEX PKWY,PALM BAY,32907,BREVARD,"-80.61231258,28.00114587",17R NL 38118 97389,C,28 373400  754,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8973721.587795205,3249118.2580648707
KENNEDY SPACE CENTER FD ST 4,FL006720,C AVE BLDG M6695,ORLANDO,32815,BREVARD,"-80.65371750,28.52001409",17R NM 33882 54858,F,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8978330.762245098,3314695.278465788
BROWARD CO FIRE RESCUE ST 55,FL006134,3955 BONAVENTURE BLVD,FORT LAUDERDALE,33332,BROWARD,"-80.39430008,26.06988439",17R NJ 60581 83563,C,504030054993,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8949452.547583975,3007739.002457778
BROWARD CO FIRE RESCUE ST 4,FL007915,928 E HILLSBORO BLVD,DEERFIELD BEACH,33441,BROWARD,"-80.09141970,26.31773347",17R NK 90684 11190,M,484306000050,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8915736.058226513,3038487.1118449853
BROWARD CO FIRE RESCUE ST 1,FL006769,116 W DANIA BEACH BLVD,DANIA BEACH,33004,BROWARD,"-80.14533493,26.05261579",17R NJ 85496 81790,M,504234620010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8921737.873761015,3005599.0949386004
FT LAUDERDALE FIRE RESCUE ST 8,FL006745,528 NW 2ND ST,FORT LAUDERDALE,33311,BROWARD,"-80.14930852,26.12367379",17R NJ 85047 89658,M,504210210340,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8922180.211646434,3014406.5519172642
FT LAUDERDALE FIRE RESCUE ST 2,FL006745,528 NW 2ND ST,FORT LAUDERDALE,33311,BROWARD,"-80.14930852,26.12367379",17R NJ 85047 89658,M,504210210340,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8922180.211646434,3014406.5519172642
SUNRISE FIRE RESCUE ST 39,FL006760,6800 SUNSET STRIP,FORT LAUDERDALE,33313,BROWARD,"-80.24003629,26.15441865",17R NJ 75957 93006,M,494127150410,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8932279.980790827,3018218.9584971652
BROWARD CO FIRE RESCUE ST  67,FL007296,1000 SADDLE CLUB RD,FORT LAUDERDALE,33327,BROWARD,"-80.40686593,26.11557322",17R NJ 59301 88618,C,503911020040,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8950851.371223308,3013402.2370430934
PLANTATION FIRE RESCUE ST 4,FL006764,8200 SW 3RD ST,FORT LAUDERDALE,33324,BROWARD,"-80.25868169,26.11644183",17R NJ 74117 88790,M,504109010037,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8934355.577817816,3013509.92426867
BROWARD CO FIRE RESCUE ST 75,FL006728,71 SE 21ST AVE,DEERFIELD BEACH,33441,BROWARD,"-80.07605868,26.31423353",17R NK 92220 10813,M,484305AS0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8914026.077007167,3038052.453290866
PARKLAND FIRE RESCUE ST 109,FL007916,11050 TRAILS END,POMPANO BEACH,33076,BROWARD,"-80.27319576,26.32096493",17R NK 72539 11433,M,474132070010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8935971.27638316,3038888.438610701
BROWARD CO FIRE RESCUE ST 27,FL006780,2610 SW 40TH AVE,HOLLYWOOD,33023,BROWARD,"-80.18346425,25.98698286",17R NJ 81727 74497,C,514230021420,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8925982.410702351,2997468.8044714686
CORAL SPRINGS VFD ST 95,FL006737,300 CORAL RIDGE DR,POMPANO BEACH,33071,BROWARD,"-80.27967793,26.23585729",17R NK 71944 02003,M,484132030030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8936692.868181022,3028322.325203444
SEMINOLE INDIAN RESERVATION FD,FL007926,3030 JOSIE BILLIE AVE,HOLLYWOOD,33024,BROWARD,"-80.21833149,26.03640307",17R NJ 78204 79949,F,514102000190,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8929863.814042734,3003590.318944513
BROWARD CO FIRE RESCUE ST 111,,2332 GOOLSBY BLVD,DEERFIELD BEACH,33442,BROWARD,"-80.12531677,26.31337024",17R NK 87304 10683,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8919509.462695023,3037945.2424423
VOLUNTEER ST 82,,17350 SW 46TH ST,FORT LAUDERDALE,33331,BROWARD,"-80.38048539,26.06059882",17R NJ 61968 82541,C,504030000330,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8947914.703421386,3006588.3051571036
LAUDERDALE BY THE SEA FD ST 12,FL006122,4501 BOUGAINVILLA DR,FORT LAUDERDALE,33308,BROWARD,"-80.09700874,26.19265965",17R NJ 90223 97333,M,494318020010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-8916358.22744137,3022962.2990149925
